Data_Point,Sample_Num,Time_Stamp,Time_Per,Temp,Gain,Int_Time,Allowable_Dev,Raw_Used_Vio,Raw_Values_Vio_450nm,Raw_Selected_Vio_450nm,Raw_Avg_Vio_450nm,Raw_StdDev_Vio_450nm,Call_Used_Vio,Call_Values_Vio_450nm,Cal_Selected_Vio_450nm,Cal_Avg_Vio_450nm,Cal_StdDev_Vio_450nm,Raw_Used_Blu,Raw_Values_Blu_500nm,Raw_Selected_Blu_500nm,Raw_Avg_Blu_500nm,Raw_StdDev_Blu_500nm,Call_Used_Blu,Call_Values_Blu_500nm,Cal_Selected_Blu_500nm,Cal_Avg_Blu_500nm,Cal_StdDev_Blu_500nm,Raw_Used_Grn,Raw_Values_Grn_550nm,Raw_Selected_Grn_550nm,Raw_Avg_Grn_550nm,Raw_StdDev_Grn_550nm,Call_Used_Grn,Call_Values_Grn_550nm,Cal_Selected_Grn_550nm,Cal_Avg_Grn_550nm,Cal_StdDev_Grn_550nm,Raw_Used_Yel,Raw_Values_Yel_570nm,Raw_Selected_Yel_570nm,Raw_Avg_Yel_570nm,Raw_StdDev_Yel_570nm,Call_Used_Yel,Call_Values_Yel_570nm,Cal_Selected_Yel_570nm,Cal_Avg_Yel_570nm,Cal_StdDev_Yel_570nm,Raw_Used_Org,Raw_Values_Org_600nm,Raw_Selected_Org_600nm,Raw_Avg_Org_600nm,Raw_StdDev_Org_600nm,Call_Used_Org,Call_Values_Org_600nm,Cal_Selected_Org_600nm,Cal_Avg_Org_600nm,Cal_StdDev_Org_600nm,Raw_Used_Red,Raw_Values_Red_650nm,Raw_Selected_Red_650nm,Raw_Avg_Red_650nm,Raw_StdDev_Red_650nm,Call_Used_Red,Call_Values_Red_650nm,Cal_Selected_Red_650nm,Cal_Avg_Red_650nm,Cal_StdDev_Red_650nm
1.0,16.0,2023-03-28 04:42:20.204895,20.08,37.0,64.0,700.0,150.0,"[268, 269, 268, 268, 268, 268]","[268, 269, 268, 268, 268, 268]","[268, 269, 268, 268, 268, 268]",268.17,0.41,"[287.97, 289.05, 287.97, 287.97, 287.97, 287.97]","[287.97, 289.05, 287.97, 287.97, 287.97, 287.97]","[287.97, 289.05, 287.97, 287.97, 287.97, 287.97]",288.15,0.44,"[459, 456, 454, 452, 451, 450]","[459, 456, 454, 452, 451, 450]","[459, 456, 454, 452, 451, 450]",453.67,3.39,"[588.91, 585.06, 582.49, 579.92, 578.64, 577.36]","[588.91, 585.06, 582.49, 579.92, 578.64, 577.36]","[588.91, 585.06, 582.49, 579.92, 578.64, 577.36]",582.06,4.35,"[697, 693, 690, 687, 685, 683]","[697, 693, 690, 687, 685, 683]","[697, 693, 690, 687, 685, 683]",689.17,5.23,"[728.49, 724.31, 721.17, 718.03, 715.94, 713.85]","[728.49, 724.31, 721.17, 718.03, 715.94, 713.85]","[728.49, 724.31, 721.17, 718.03, 715.94, 713.85]",720.3,5.47,"[1309, 1304, 1299, 1294, 1291, 1287]","[1309, 1304, 1299, 1294, 1291, 1287]","[1309, 1304, 1299, 1294, 1291, 1287]",1297.33,8.26,"[1183.3, 1178.78, 1174.26, 1169.74, 1167.03, 1163.41]","[1183.3, 1178.78, 1174.26, 1169.74, 1167.03, 1163.41]","[1183.3, 1178.78, 1174.26, 1169.74, 1167.03, 1163.41]",1172.75,7.47,"[801, 797, 793, 790, 787, 786]","[801, 797, 793, 790, 787, 786]","[801, 797, 793, 790, 787, 786]",792.33,5.85,"[780.46, 776.56, 772.66, 769.74, 766.82, 765.84]","[780.46, 776.56, 772.66, 769.74, 766.82, 765.84]","[780.46, 776.56, 772.66, 769.74, 766.82, 765.84]",772.01,5.7,"[868, 862, 858, 854, 852, 850]","[868, 862, 858, 854, 852, 850]","[868, 862, 858, 854, 852, 850]",857.33,6.77,"[781.34, 775.94, 772.34, 768.74, 766.94, 765.14]","[781.34, 775.94, 772.34, 768.74, 766.94, 765.14]","[781.34, 775.94, 772.34, 768.74, 766.94, 765.14]",771.74,6.1
2.0,16.0,2023-03-28 04:42:40.650406,19.23,38.0,64.0,700.0,150.0,"[301, 302, 302, 302, 302, 301]","[301, 302, 302, 302, 302, 301]","[301, 302, 302, 302, 302, 301]",301.67,0.52,"[295.2, 296.18, 296.18, 296.18, 296.18, 295.2]","[295.2, 296.18, 296.18, 296.18, 296.18, 295.2]","[295.2, 296.18, 296.18, 296.18, 296.18, 295.2]",295.85,0.51,"[576, 572, 568, 565, 563, 561]","[576, 572, 568, 565, 563, 561]","[576, 572, 568, 565, 563, 561]",567.5,5.68,"[678.06, 673.35, 668.64, 665.11, 662.75, 660.4]","[678.06, 673.35, 668.64, 665.11, 662.75, 660.4]","[678.06, 673.35, 668.64, 665.11, 662.75, 660.4]",668.05,6.69,"[601, 597, 595, 592, 591, 589]","[601, 597, 595, 592, 591, 589]","[601, 597, 595, 592, 591, 589]",594.17,4.4,"[609.17, 605.11, 603.09, 600.05, 599.03, 597.01]","[609.17, 605.11, 603.09, 600.05, 599.03, 597.01]","[609.17, 605.11, 603.09, 600.05, 599.03, 597.01]",602.24,4.46,"[1367, 1361, 1355, 1348, 1345, 1341]","[1367, 1361, 1355, 1348, 1345, 1341]","[1367, 1361, 1355, 1348, 1345, 1341]",1352.83,9.97,"[1191.39, 1186.16, 1180.93, 1174.83, 1172.22, 1168.73]","[1191.39, 1186.16, 1180.93, 1174.83, 1172.22, 1168.73]","[1191.39, 1186.16, 1180.93, 1174.83, 1172.22, 1168.73]",1179.04,8.69,"[695, 691, 688, 685, 682, 680]","[695, 691, 688, 685, 682, 680]","[695, 691, 688, 685, 682, 680]",686.83,5.64,"[666.17, 662.33, 659.46, 656.58, 653.71, 651.79]","[666.17, 662.33, 659.46, 656.58, 653.71, 651.79]","[666.17, 662.33, 659.46, 656.58, 653.71, 651.79]",658.34,5.4,"[1104, 1097, 1090, 1082, 1078, 1074]","[1104, 1097, 1090, 1082, 1078, 1074]","[1104, 1097, 1090, 1082, 1078, 1074]",1087.5,11.59,"[900.48, 894.77, 889.06, 882.53, 879.27, 876.01]","[900.48, 894.77, 889.06, 882.53, 879.27, 876.01]","[900.48, 894.77, 889.06, 882.53, 879.27, 876.01]",887.02,9.45
3.0,16.0,2023-03-28 04:43:01.112616,19.23,37.0,64.0,700.0,150.0,"[248, 248, 248, 248, 247, 247]","[248, 248, 248, 248, 247, 247]","[248, 248, 248, 248, 247, 247]",247.67,0.52,"[264.76, 264.76, 264.76, 264.76, 263.69, 263.69]","[264.76, 264.76, 264.76, 264.76, 263.69, 263.69]","[264.76, 264.76, 264.76, 264.76, 263.69, 263.69]",264.4,0.55,"[459, 455, 453, 450, 448, 447]","[459, 455, 453, 450, 448, 447]","[459, 455, 453, 450, 448, 447]",452.0,4.56,"[577.8, 572.76, 570.24, 566.47, 563.95, 562.69]","[577.8, 572.76, 570.24, 566.47, 563.95, 562.69]","[577.8, 572.76, 570.24, 566.47, 563.95, 562.69]",568.99,5.74,"[668, 663, 660, 656, 655, 653]","[668, 663, 660, 656, 655, 653]","[668, 663, 660, 656, 655, 653]",659.17,5.64,"[694.2, 689.0, 685.89, 681.73, 680.69, 678.61]","[694.2, 689.0, 685.89, 681.73, 680.69, 678.61]","[694.2, 689.0, 685.89, 681.73, 680.69, 678.61]",685.02,5.86,"[1311, 1303, 1297, 1290, 1286, 1282]","[1311, 1303, 1297, 1290, 1286, 1282]","[1311, 1303, 1297, 1290, 1286, 1282]",1294.83,10.94,"[1173.25, 1166.09, 1160.72, 1154.46, 1150.88, 1147.3]","[1173.25, 1166.09, 1160.72, 1154.46, 1150.88, 1147.3]","[1173.25, 1166.09, 1160.72, 1154.46, 1150.88, 1147.3]",1158.78,9.79,"[740, 735, 731, 727, 725, 723]","[740, 735, 731, 727, 725, 723]","[740, 735, 731, 727, 725, 723]",730.17,6.46,"[716.41, 711.57, 707.7, 703.83, 701.89, 699.96]","[716.41, 711.57, 707.7, 703.83, 701.89, 699.96]","[716.41, 711.57, 707.7, 703.83, 701.89, 699.96]",706.89,6.25,"[928, 921, 916, 910, 906, 903]","[928, 921, 916, 910, 906, 903]","[928, 921, 916, 910, 906, 903]",914.0,9.49,"[801.41, 795.36, 791.04, 785.86, 782.41, 779.82]","[801.41, 795.36, 791.04, 785.86, 782.41, 779.82]","[801.41, 795.36, 791.04, 785.86, 782.41, 779.82]",789.32,8.19
4.0,16.0,2023-03-28 04:43:21.573817,19.25,34.0,64.0,700.0,150.0,"[227, 227, 227, 228, 228, 228]","[227, 227, 227, 228, 228, 228]","[227, 227, 227, 228, 228, 228]",227.5,0.55,"[261.98, 261.98, 261.98, 263.14, 263.14, 263.14]","[261.98, 261.98, 261.98, 263.14, 263.14, 263.14]","[261.98, 261.98, 261.98, 263.14, 263.14, 263.14]",262.56,0.64,"[413, 410, 408, 407, 405, 404]","[413, 410, 408, 407, 405, 404]","[413, 410, 408, 407, 405, 404]",407.83,3.31,"[520.15, 516.38, 513.86, 512.6, 510.08, 508.82]","[520.15, 516.38, 513.86, 512.6, 510.08, 508.82]","[520.15, 516.38, 513.86, 512.6, 510.08, 508.82]",513.65,4.17,"[731, 728, 726, 723, 720, 719]","[731, 728, 726, 723, 720, 719]","[731, 728, 726, 723, 720, 719]",724.5,4.68,"[738.36, 735.33, 733.31, 730.27, 727.24, 726.23]","[738.36, 735.33, 733.31, 730.27, 727.24, 726.23]","[738.36, 735.33, 733.31, 730.27, 727.24, 726.23]",731.79,4.73,"[1140, 1134, 1130, 1125, 1123, 1120]","[1140, 1134, 1130, 1125, 1123, 1120]","[1140, 1134, 1130, 1125, 1123, 1120]",1128.67,7.47,"[1035.64, 1030.19, 1026.56, 1022.01, 1020.2, 1017.47]","[1035.64, 1030.19, 1026.56, 1022.01, 1020.2, 1017.47]","[1035.64, 1030.19, 1026.56, 1022.01, 1020.2, 1017.47]",1025.35,6.79,"[811, 807, 804, 800, 798, 796]","[811, 807, 804, 800, 798, 796]","[811, 807, 804, 800, 798, 796]",802.67,5.72,"[758.25, 754.51, 751.71, 747.97, 746.1, 744.23]","[758.25, 754.51, 751.71, 747.97, 746.1, 744.23]","[758.25, 754.51, 751.71, 747.97, 746.1, 744.23]",750.46,5.34,"[713, 709, 707, 703, 700, 698]","[713, 709, 707, 703, 700, 698]","[713, 709, 707, 703, 700, 698]",705.0,5.69,"[603.37, 599.99, 598.3, 594.91, 592.37, 590.68]","[603.37, 599.99, 598.3, 594.91, 592.37, 590.68]","[603.37, 599.99, 598.3, 594.91, 592.37, 590.68]",596.6,4.82
0.0,17.0,2023-03-28 04:43:41.893176,19.1,38.0,64.0,700.0,150.0,"[309, 310, 310, 310, 310, 310]","[309, 310, 310, 310, 310, 310]","[309, 310, 310, 310, 310, 310]",309.83,0.41,"[313.81, 314.83, 314.83, 314.83, 314.83, 314.83]","[313.81, 314.83, 314.83, 314.83, 314.83, 314.83]","[313.81, 314.83, 314.83, 314.83, 314.83, 314.83]",314.66,0.42,"[509, 505, 502, 499, 497, 495]","[509, 505, 502, 499, 497, 495]","[509, 505, 502, 499, 497, 495]",501.17,5.23,"[573.29, 568.79, 565.41, 562.03, 559.78, 557.53]","[573.29, 568.79, 565.41, 562.03, 559.78, 557.53]","[573.29, 568.79, 565.41, 562.03, 559.78, 557.53]",564.47,5.89,"[353, 351, 350, 347, 346, 345]","[353, 351, 350, 347, 346, 345]","[353, 351, 350, 347, 346, 345]",348.67,3.14,"[357.05, 355.03, 354.01, 350.98, 349.97, 348.96]","[357.05, 355.03, 354.01, 350.98, 349.97, 348.96]","[357.05, 355.03, 354.01, 350.98, 349.97, 348.96]",352.67,3.18,"[1155, 1147, 1144, 1138, 1135, 1132]","[1155, 1147, 1144, 1138, 1135, 1132]","[1155, 1147, 1144, 1138, 1135, 1132]",1141.83,8.52,"[990.89, 984.03, 981.45, 976.3, 973.73, 971.16]","[990.89, 984.03, 981.45, 976.3, 973.73, 971.16]","[990.89, 984.03, 981.45, 976.3, 973.73, 971.16]",979.59,7.31,"[520, 517, 515, 511, 509, 508]","[520, 517, 515, 511, 509, 508]","[520, 517, 515, 511, 509, 508]",513.33,4.76,"[472.74, 470.01, 468.19, 464.56, 462.74, 461.83]","[472.74, 470.01, 468.19, 464.56, 462.74, 461.83]","[472.74, 470.01, 468.19, 464.56, 462.74, 461.83]",466.68,4.33,"[1101, 1092, 1086, 1079, 1074, 1070]","[1101, 1092, 1086, 1079, 1074, 1070]","[1101, 1092, 1086, 1079, 1074, 1070]",1083.67,11.64,"[877.1, 869.93, 865.15, 859.58, 855.59, 852.41]","[877.1, 869.93, 865.15, 859.58, 855.59, 852.41]","[877.1, 869.93, 865.15, 859.58, 855.59, 852.41]",863.29,9.27
1.0,17.0,2023-03-28 04:44:02.681742,20.33,37.0,64.0,700.0,150.0,"[269, 269, 269, 269, 268, 269]","[269, 269, 269, 269, 268, 269]","[269, 269, 269, 269, 268, 269]",268.83,0.41,"[289.05, 289.05, 289.05, 289.05, 287.97, 289.05]","[289.05, 289.05, 289.05, 289.05, 287.97, 289.05]","[289.05, 289.05, 289.05, 289.05, 287.97, 289.05]",288.87,0.44,"[459, 456, 454, 452, 451, 450]","[459, 456, 454, 452, 451, 450]","[459, 456, 454, 452, 451, 450]",453.67,3.39,"[588.91, 585.06, 582.49, 579.92, 578.64, 577.36]","[588.91, 585.06, 582.49, 579.92, 578.64, 577.36]","[588.91, 585.06, 582.49, 579.92, 578.64, 577.36]",582.06,4.35,"[696, 693, 690, 687, 685, 684]","[696, 693, 690, 687, 685, 684]","[696, 693, 690, 687, 685, 684]",689.17,4.71,"[727.44, 724.31, 721.17, 718.03, 715.94, 714.9]","[727.44, 724.31, 721.17, 718.03, 715.94, 714.9]","[727.44, 724.31, 721.17, 718.03, 715.94, 714.9]",720.3,4.92,"[1310, 1304, 1299, 1293, 1291, 1289]","[1310, 1304, 1299, 1293, 1291, 1289]","[1310, 1304, 1299, 1293, 1291, 1289]",1297.67,8.19,"[1184.21, 1178.78, 1174.26, 1168.84, 1167.03, 1165.22]","[1184.21, 1178.78, 1174.26, 1168.84, 1167.03, 1165.22]","[1184.21, 1178.78, 1174.26, 1168.84, 1167.03, 1165.22]",1173.06,7.4,"[801, 797, 794, 790, 787, 786]","[801, 797, 794, 790, 787, 786]","[801, 797, 794, 790, 787, 786]",792.5,5.89,"[780.46, 776.56, 773.64, 769.74, 766.82, 765.84]","[780.46, 776.56, 773.64, 769.74, 766.82, 765.84]","[780.46, 776.56, 773.64, 769.74, 766.82, 765.84]",772.18,5.74,"[868, 863, 859, 855, 852, 850]","[868, 863, 859, 855, 852, 850]","[868, 863, 859, 855, 852, 850]",857.83,6.85,"[781.34, 776.84, 773.24, 769.64, 766.94, 765.14]","[781.34, 776.84, 773.24, 769.64, 766.94, 765.14]","[781.34, 776.84, 773.24, 769.64, 766.94, 765.14]",772.19,6.17
2.0,17.0,2023-03-28 04:44:23.126419,19.24,38.0,64.0,700.0,150.0,"[301, 302, 302, 302, 302, 301]","[301, 302, 302, 302, 302, 301]","[301, 302, 302, 302, 302, 301]",301.67,0.52,"[295.2, 296.18, 296.18, 296.18, 296.18, 295.2]","[295.2, 296.18, 296.18, 296.18, 296.18, 295.2]","[295.2, 296.18, 296.18, 296.18, 296.18, 295.2]",295.85,0.51,"[577, 573, 570, 566, 563, 562]","[577, 573, 570, 566, 563, 562]","[577, 573, 570, 566, 563, 562]",568.5,5.89,"[679.24, 674.53, 671.0, 666.29, 662.75, 661.58]","[679.24, 674.53, 671.0, 666.29, 662.75, 661.58]","[679.24, 674.53, 671.0, 666.29, 662.75, 661.58]",669.23,6.94,"[602, 598, 596, 593, 590, 590]","[602, 598, 596, 593, 590, 590]","[602, 598, 596, 593, 590, 590]",594.83,4.75,"[610.18, 606.13, 604.1, 601.06, 598.02, 598.02]","[610.18, 606.13, 604.1, 601.06, 598.02, 598.02]","[610.18, 606.13, 604.1, 601.06, 598.02, 598.02]",602.92,4.81,"[1369, 1361, 1356, 1350, 1345, 1343]","[1369, 1361, 1356, 1350, 1345, 1343]","[1369, 1361, 1356, 1350, 1345, 1343]",1354.0,9.96,"[1193.13, 1186.16, 1181.8, 1176.57, 1172.22, 1170.47]","[1193.13, 1186.16, 1181.8, 1176.57, 1172.22, 1170.47]","[1193.13, 1186.16, 1181.8, 1176.57, 1172.22, 1170.47]",1180.06,8.68,"[695, 691, 688, 685, 682, 680]","[695, 691, 688, 685, 682, 680]","[695, 691, 688, 685, 682, 680]",686.83,5.64,"[666.17, 662.33, 659.46, 656.58, 653.71, 651.79]","[666.17, 662.33, 659.46, 656.58, 653.71, 651.79]","[666.17, 662.33, 659.46, 656.58, 653.71, 651.79]",658.34,5.4,"[1106, 1098, 1092, 1085, 1079, 1076]","[1106, 1098, 1092, 1085, 1079, 1076]","[1106, 1098, 1092, 1085, 1079, 1076]",1089.33,11.52,"[902.11, 895.58, 890.69, 884.98, 880.09, 877.64]","[902.11, 895.58, 890.69, 884.98, 880.09, 877.64]","[902.11, 895.58, 890.69, 884.98, 880.09, 877.64]",888.51,9.39
3.0,17.0,2023-03-28 04:44:43.554353,19.22,37.0,64.0,700.0,150.0,"[248, 248, 248, 248, 247, 247]","[248, 248, 248, 248, 247, 247]","[248, 248, 248, 248, 247, 247]",247.67,0.52,"[264.76, 264.76, 264.76, 264.76, 263.69, 263.69]","[264.76, 264.76, 264.76, 264.76, 263.69, 263.69]","[264.76, 264.76, 264.76, 264.76, 263.69, 263.69]",264.4,0.55,"[459, 456, 453, 450, 448, 447]","[459, 456, 453, 450, 448, 447]","[459, 456, 453, 450, 448, 447]",452.17,4.71,"[577.8, 574.02, 570.24, 566.47, 563.95, 562.69]","[577.8, 574.02, 570.24, 566.47, 563.95, 562.69]","[577.8, 574.02, 570.24, 566.47, 563.95, 562.69]",569.19,5.93,"[668, 663, 661, 657, 655, 653]","[668, 663, 661, 657, 655, 653]","[668, 663, 661, 657, 655, 653]",659.5,5.58,"[694.2, 689.0, 686.93, 682.77, 680.69, 678.61]","[694.2, 689.0, 686.93, 682.77, 680.69, 678.61]","[694.2, 689.0, 686.93, 682.77, 680.69, 678.61]",685.37,5.8,"[1311, 1302, 1297, 1290, 1286, 1282]","[1311, 1302, 1297, 1290, 1286, 1282]","[1311, 1302, 1297, 1290, 1286, 1282]",1294.67,10.8,"[1173.25, 1165.2, 1160.72, 1154.46, 1150.88, 1147.3]","[1173.25, 1165.2, 1160.72, 1154.46, 1150.88, 1147.3]","[1173.25, 1165.2, 1160.72, 1154.46, 1150.88, 1147.3]",1158.63,9.67,"[740, 735, 731, 727, 725, 723]","[740, 735, 731, 727, 725, 723]","[740, 735, 731, 727, 725, 723]",730.17,6.46,"[716.41, 711.57, 707.7, 703.83, 701.89, 699.96]","[716.41, 711.57, 707.7, 703.83, 701.89, 699.96]","[716.41, 711.57, 707.7, 703.83, 701.89, 699.96]",706.89,6.25,"[928, 921, 916, 910, 907, 902]","[928, 921, 916, 910, 907, 902]","[928, 921, 916, 910, 907, 902]",914.0,9.57,"[801.41, 795.36, 791.04, 785.86, 783.27, 778.95]","[801.41, 795.36, 791.04, 785.86, 783.27, 778.95]","[801.41, 795.36, 791.04, 785.86, 783.27, 778.95]",789.32,8.27
4.0,17.0,2023-03-28 04:45:03.812559,19.17,34.0,64.0,700.0,150.0,"[226, 227, 228, 228, 228, 228]","[226, 227, 228, 228, 228, 228]","[226, 227, 228, 228, 228, 228]",227.5,0.84,"[260.83, 261.98, 263.14, 263.14, 263.14, 263.14]","[260.83, 261.98, 263.14, 263.14, 263.14, 263.14]","[260.83, 261.98, 263.14, 263.14, 263.14, 263.14]",262.56,0.97,"[412, 410, 409, 406, 405, 404]","[412, 410, 409, 406, 405, 404]","[412, 410, 409, 406, 405, 404]",407.67,3.14,"[518.89, 516.38, 515.12, 511.34, 510.08, 508.82]","[518.89, 516.38, 515.12, 511.34, 510.08, 508.82]","[518.89, 516.38, 515.12, 511.34, 510.08, 508.82]",513.44,3.96,"[732, 728, 726, 723, 720, 719]","[732, 728, 726, 723, 720, 719]","[732, 728, 726, 723, 720, 719]",724.67,4.97,"[739.37, 735.33, 733.31, 730.27, 727.24, 726.23]","[739.37, 735.33, 733.31, 730.27, 727.24, 726.23]","[739.37, 735.33, 733.31, 730.27, 727.24, 726.23]",731.96,5.02,"[1140, 1134, 1130, 1125, 1122, 1120]","[1140, 1134, 1130, 1125, 1122, 1120]","[1140, 1134, 1130, 1125, 1122, 1120]",1128.5,7.64,"[1035.64, 1030.19, 1026.56, 1022.01, 1019.29, 1017.47]","[1035.64, 1030.19, 1026.56, 1022.01, 1019.29, 1017.47]","[1035.64, 1030.19, 1026.56, 1022.01, 1019.29, 1017.47]",1025.19,6.94,"[812, 807, 804, 800, 798, 796]","[812, 807, 804, 800, 798, 796]","[812, 807, 804, 800, 798, 796]",802.83,6.01,"[759.19, 754.51, 751.71, 747.97, 746.1, 744.23]","[759.19, 754.51, 751.71, 747.97, 746.1, 744.23]","[759.19, 754.51, 751.71, 747.97, 746.1, 744.23]",750.62,5.62,"[714, 709, 706, 702, 700, 698]","[714, 709, 706, 702, 700, 698]","[714, 709, 706, 702, 700, 698]",704.83,6.01,"[604.22, 599.99, 597.45, 594.07, 592.37, 590.68]","[604.22, 599.99, 597.45, 594.07, 592.37, 590.68]","[604.22, 599.99, 597.45, 594.07, 592.37, 590.68]",596.46,5.09
0.0,18.0,2023-03-28 04:45:24.078336,19.22,38.0,64.0,700.0,150.0,"[309, 310, 310, 310, 310, 310]","[309, 310, 310, 310, 310, 310]","[309, 310, 310, 310, 310, 310]",309.83,0.41,"[313.81, 314.83, 314.83, 314.83, 314.83, 314.83]","[313.81, 314.83, 314.83, 314.83, 314.83, 314.83]","[313.81, 314.83, 314.83, 314.83, 314.83, 314.83]",314.66,0.42,"[510, 506, 503, 500, 497, 496]","[510, 506, 503, 500, 497, 496]","[510, 506, 503, 500, 497, 496]",502.0,5.4,"[574.42, 569.92, 566.54, 563.16, 559.78, 558.65]","[574.42, 569.92, 566.54, 563.16, 559.78, 558.65]","[574.42, 569.92, 566.54, 563.16, 559.78, 558.65]",565.41,6.09,"[353, 351, 349, 347, 346, 344]","[353, 351, 349, 347, 346, 344]","[353, 351, 349, 347, 346, 344]",348.33,3.33,"[357.05, 355.03, 353.0, 350.98, 349.97, 347.95]","[357.05, 355.03, 353.0, 350.98, 349.97, 347.95]","[357.05, 355.03, 353.0, 350.98, 349.97, 347.95]",352.33,3.36,"[1154, 1150, 1142, 1137, 1135, 1132]","[1154, 1150, 1142, 1137, 1135, 1132]","[1154, 1150, 1142, 1137, 1135, 1132]",1141.67,8.73,"[990.03, 986.6, 979.74, 975.45, 973.73, 971.16]","[990.03, 986.6, 979.74, 975.45, 973.73, 971.16]","[990.03, 986.6, 979.74, 975.45, 973.73, 971.16]",979.45,7.49,"[520, 517, 514, 511, 509, 507]","[520, 517, 514, 511, 509, 507]","[520, 517, 514, 511, 509, 507]",513.0,4.94,"[472.74, 470.01, 467.28, 464.56, 462.74, 460.92]","[472.74, 470.01, 467.28, 464.56, 462.74, 460.92]","[472.74, 470.01, 467.28, 464.56, 462.74, 460.92]",466.38,4.49,"[1100, 1094, 1085, 1078, 1075, 1071]","[1100, 1094, 1085, 1078, 1075, 1071]","[1100, 1094, 1085, 1078, 1075, 1071]",1083.83,11.34,"[876.31, 871.53, 864.36, 858.78, 856.39, 853.2]","[876.31, 871.53, 864.36, 858.78, 856.39, 853.2]","[876.31, 871.53, 864.36, 858.78, 856.39, 853.2]",863.43,9.04
1.0,18.0,2023-03-28 04:45:44.479611,19.18,37.0,64.0,700.0,150.0,"[268, 269, 268, 268, 269, 269]","[268, 269, 268, 268, 269, 269]","[268, 269, 268, 268, 269, 269]",268.5,0.55,"[287.97, 289.05, 287.97, 287.97, 289.05, 289.05]","[287.97, 289.05, 287.97, 287.97, 289.05, 289.05]","[287.97, 289.05, 287.97, 287.97, 289.05, 289.05]",288.51,0.59,"[461, 458, 456, 453, 452, 450]","[461, 458, 456, 453, 452, 450]","[461, 458, 456, 453, 452, 450]",455.0,4.1,"[591.47, 587.62, 585.06, 581.21, 579.92, 577.36]","[591.47, 587.62, 585.06, 581.21, 579.92, 577.36]","[591.47, 587.62, 585.06, 581.21, 579.92, 577.36]",583.77,5.26,"[698, 694, 691, 688, 686, 684]","[698, 694, 691, 688, 686, 684]","[698, 694, 691, 688, 686, 684]",690.17,5.23,"[729.53, 725.35, 722.21, 719.08, 716.99, 714.9]","[729.53, 725.35, 722.21, 719.08, 716.99, 714.9]","[729.53, 725.35, 722.21, 719.08, 716.99, 714.9]",721.34,5.47,"[1313, 1307, 1301, 1296, 1293, 1289]","[1313, 1307, 1301, 1296, 1293, 1289]","[1313, 1307, 1301, 1296, 1293, 1289]",1299.83,9.0,"[1186.92, 1181.49, 1176.07, 1171.55, 1168.84, 1165.22]","[1186.92, 1181.49, 1176.07, 1171.55, 1168.84, 1165.22]","[1186.92, 1181.49, 1176.07, 1171.55, 1168.84, 1165.22]",1175.02,8.13,"[803, 798, 795, 791, 788, 786]","[803, 798, 795, 791, 788, 786]","[803, 798, 795, 791, 788, 786]",793.5,6.41,"[782.41, 777.54, 774.61, 770.72, 767.79, 765.84]","[782.41, 777.54, 774.61, 770.72, 767.79, 765.84]","[782.41, 777.54, 774.61, 770.72, 767.79, 765.84]",773.15,6.25,"[871, 865, 861, 856, 853, 851]","[871, 865, 861, 856, 853, 851]","[871, 865, 861, 856, 853, 851]",859.5,7.64,"[784.04, 778.64, 775.04, 770.54, 767.84, 766.04]","[784.04, 778.64, 775.04, 770.54, 767.84, 766.04]","[784.04, 778.64, 775.04, 770.54, 767.84, 766.04]",773.69,6.87
